departure_station_id;departure_station_name;arrival_station_id;arrival_station_name
2010210;Микунь;2010359;Ёдва
2010280;Сыктывкар;2010359;Ёдва
2010329;Эжва;2010359;Ёдва
2000002;Москва Ярославская;2038230;Абакан
2010001;Ярославль-Главный;2038230;Абакан
2010010;Буй;2038230;Абакан
2010249;Шарья;2038230;Абакан
2010269;Галич;2038230;Абакан
2010324;Данилов;2038230;Абакан
2028010;Анжерская;2038230;Абакан
2028022;Яя;2038230;Абакан
2028028;Яшкино;2038230;Абакан
2028040;Киселёвск Пасс;2038230;Абакан
2028070;Междуреченск;2038230;Абакан
2028090;Прокопьевск Пасс;2038230;Абакан
2028091;Артышта-2;2038230;Абакан
2028094;Трудармейская;2038230;Абакан
2028105;Томусинская;2038230;Абакан
2028160;Новокузнецк;2038230;Абакан
2028180;Тайга;2038230;Абакан
2028190;Юрга-1;2038230;Абакан
2030000;Екатеринбург Пасс.;2038230;Абакан
2030100;Тюмень;2038230;Абакан
2030250;Талица;2038230;Абакан
2030264;Заводоуковская;2038230;Абакан
2030280;Ишим;2038230;Абакан
2030400;Пермь-2;2038230;Абакан
2038001;Красноярск Пасс;2038230;Абакан
2038002;Енисей;2038230;Абакан
2038004;Злобино;2038230;Абакан
2038060;Мариинск;2038230;Абакан
2038131;Тяжин;2038230;Абакан
2038155;Боготол;2038230;Абакан
2038165;Бискамжа;2038230;Абакан
2038166;Глядень;2038230;Абакан
2038167;Красная Сопка;2038230;Абакан
2038171;Копьёво;2038230;Абакан
2038172;Июс;2038230;Абакан
2038173;Шира;2038230;Абакан
2038210;Ачинск-1;2038230;Абакан
2038211;Уяр;2038230;Абакан
2038215;Кошурниково;2038230;Абакан
2038225;Назарово;2038230;Абакан
2038237;Саянская;2038230;Абакан
2038242;Мана;2038230;Абакан
2038246;Кизир;2038230;Абакан
2038250;Ужур;2038230;Абакан
2038264;Теба;2038230;Абакан
2038266;Балыксу;2038230;Абакан
2038295;Новопятницкий;2038230;Абакан
2038738;Туманный;2038230;Абакан
2038772;Лужба;2038230;Абакан
2039278;Отроги;2038230;Абакан
2044001;Новосибирск-Главный;2038230;Абакан
2044690;Барабинск;2038230;Абакан
2044700;Омск;2038230;Абакан
2044730;Заринская;2038230;Абакан
2044740;Калачинская;2038230;Абакан
2044800;Барнаул;2038230;Абакан
2044802;Алтайская;2038230;Абакан
2044820;Татарская;2038230;Абакан
2044850;Чаны;2038230;Абакан
2060450;Котельнич-1;2038230;Абакан
2060506;Балезино;2038230;Абакан
2060530;Глазов;2038230;Абакан
2060600;Киров Пасс;2038230;Абакан
2038001;Красноярск Пасс;2038232;Абакумовка
2038004;Злобино;2038232;Абакумовка
2038237;Саянская;2038232;Абакумовка
2000001;Москва Курская;2024670;Абдулино
2000003;Москва Казанская;2024670;Абдулино
2000120;Рязань-1;2024670;Абдулино
2000173;Тула-3-Вяземская;2024670;Абдулино
2004001;Санкт-Петербург-Главн.;2024670;Абдулино
2004003;Санкт-Петербург-Витеб.;2024670;Абдулино
2004006;Санкт-Петербург Ладож.;2024670;Абдулино
2014001;Воронеж-1;2024670;Абдулино
2014120;Лиски;2024670;Абдулино
2014340;Старый Оскол;2024670;Абдулино
2014370;Белгород;2024670;Абдулино
2014390;Грязи-Воронежские;2024670;Абдулино
2014540;Россошь;2024670;Абдулино
2014737;Балашов-Пасс.;2024670;Абдулино
2020000;Саратов-1 Пасс.;2024670;Абдулино
2020500;Волгоград-1;2024670;Абдулино
2020600;Астрахань;2024670;Абдулино
2020760;Петров Вал;2024670;Абдулино
2020860;Котельниково;2024670;Абдулино
2020865;Балаково;2024670;Абдулино
2020923;Ашулук;2024670;Абдулино
2024000;Самара;2024670;Абдулино
2024120;Пенза-1;2024670;Абдулино
2024550;Рузаевка;2024670;Абдулино
2024600;Уфа;2024670;Абдулино
2024609;Чапаевск;2024670;Абдулино
2024610;Сызрань-1;2024670;Абдулино
2024612;Новокуйбышевская;2024670;Абдулино
2024630;Кинель;2024670;Абдулино
2024646;Новоотрадная;2024670;Абдулино
2024650;Бугуруслан;2024670;Абдулино
2024654;Приютово;2024670;Абдулино
2024680;Аксаково;2024670;Абдулино
2024811;Белорецк;2024670;Абдулино
2028030;Белово;2024670;Абдулино
2028033;Юрга-2;2024670;Абдулино
2028045;Топки;2024670;Абдулино
2028050;Ленинск-Кузнецкий-1;2024670;Абдулино
2028160;Новокузнецк;2024670;Абдулино
2030000;Екатеринбург Пасс.;2024670;Абдулино
2030100;Тюмень;2024670;Абдулино
2030153;Лангепасовский;2024670;Абдулино
2030284;Тобольск;2024670;Абдулино
2030299;Ульт-Ягун;2024670;Абдулино
2030308;Нижневартовск-1;2024670;Абдулино
2030588;Демьянка;2024670;Абдулино
2030597;Куть-Ях;2024670;Абдулино
2030600;Сургут;2024670;Абдулино
2030607;Пыть-Ях;2024670;Абдулино
2030640;Мегион;2024670;Абдулино
2038001;Красноярск Пасс;2024670;Абдулино
2038210;Ачинск-1;2024670;Абдулино
2040000;Челябинск;2024670;Абдулино
2040500;Петропавловск;2024670;Абдулино
2040510;Магнитогорск Пасс;2024670;Абдулино
2040530;Миасс-1;2024670;Абдулино
2040550;Златоуст;2024670;Абдулино
2040560;Сулея;2024670;Абдулино
2040570;Вязовая;2024670;Абдулино
2040600;Курган;2024670;Абдулино
2044001;Новосибирск-Главный;2024670;Абдулино
2044700;Омск;2024670;Абдулино
2048000;Тында;2024670;Абдулино
2048019;Якутский;2024670;Абдулино
2048090;Нерюнгри Пасс.;2024670;Абдулино
2048096;Хани;2024670;Абдулино
2054048;Киренга;2024670;Абдулино
2054052;Северобайкальск;2024670;Абдулино
2054120;Тайшет;2024670;Абдулино
2054131;Таксимо;2024670;Абдулино
2054290;Лена;2024670;Абдулино
2054550;Тулун;2024670;Абдулино
2064001;Ростов-Главный;2024670;Абдулино
2064020;Лоо;2024670;Абдулино
2064030;Лазаревская;2024670;Абдулино
2064050;Кисловодск;2024670;Абдулино
2064057;Горячий Ключ;2024670;Абдулино
2064060;Пятигорск;2024670;Абдулино
2064063;Кизилюрт;2024670;Абдулино
2064110;Новороссийск;2024670;Абдулино
2064117;Улан-Холл;2024670;Абдулино
2064130;Сочи;2024670;Абдулино
2064140;Туапсе-Пасс.;2024670;Абдулино
2064150;Адлер;2024670;Абдулино
2064170;Минеральные Воды;2024670;Абдулино
2064188;Анапа;2024670;Абдулино
2064193;Динская;2024670;Абдулино
2064240;Армавир Ростовский;2024670;Абдулино
2064260;Тихорецкая;2024670;Абдулино
2064265;Кореновск;2024670;Абдулино
2064280;Тимашевская;2024670;Абдулино
2064593;Первомайская;2024670;Абдулино
2064800;Краснодар-1;2024670;Абдулино
2064900;Махачкала;2024670;Абдулино
2708700;Костанай;2024670;Абдулино
2000001;Москва Курская;2064181;Абинская
2000005;Москва Павелецкая;2064181;Абинская
2000007;Москва Киевская;2064181;Абинская
2000140;Орёл;2064181;Абинская
2000150;Курск;2064181;Абинская
2000160;Брянск-Орловский;2064181;Абинская
2000170;Смоленск Центральный;2064181;Абинская
2000345;Калуга-1;2064181;Абинская
2000780;Новозыбков;2064181;Абинская
2000783;Злынка;2064181;Абинская
2000880;Тула-1-Курская;2064181;Абинская
2004001;Санкт-Петербург-Главн.;2064181;Абинская
2004200;Мурманск;2064181;Абинская
2004592;Малая Вишера;2064181;Абинская
2004600;Тверь;2064181;Абинская
2004717;Апатиты-1;2064181;Абинская
2004720;Кемь;2064181;Абинская
2014001;Воронеж-1;2064181;Абинская
2014120;Лиски;2064181;Абинская
2014130;Липецк;2064181;Абинская
2014480;Таловая;2064181;Абинская
2014484;Усмань;2064181;Абинская
2014496;Придача (Воронеж Южный);2064181;Абинская
2014532;Новохопёрск;2064181;Абинская
2014540;Россошь;2064181;Абинская
2020000;Саратов-1 Пасс.;2064181;Абинская
2020500;Волгоград-1;2064181;Абинская
2020760;Петров Вал;2064181;Абинская
2020791;Сенная;2064181;Абинская
2020865;Балаково;2064181;Абинская
2024000;Самара;2064181;Абинская
2024120;Пенза-1;2064181;Абинская
2024600;Уфа;2064181;Абинская
2024602;Сызрань Город;2064181;Абинская
2024609;Чапаевск;2064181;Абинская
2024610;Сызрань-1;2064181;Абинская
2024670;Абдулино;2064181;Абинская
2024700;Саранск;2064181;Абинская
2024786;Жигулёвское Море (г. Тольятти);2064181;Абинская
2028150;Томск-1;2064181;Абинская
2028170;Томск-2;2064181;Абинская
2030000;Екатеринбург Пасс.;2064181;Абинская
2030002;Кез;2064181;Абинская
2030165;Верхнекондинская;2064181;Абинская
2030166;Геологическая;2064181;Абинская
2030295;Приобье;2064181;Абинская
2030400;Пермь-2;2064181;Абинская
2038001;Красноярск Пасс;2064181;Абинская
2040000;Челябинск;2064181;Абинская
2040453;Усть-Катав;2064181;Абинская
2040530;Миасс-1;2064181;Абинская
2044001;Новосибирск-Главный;2064181;Абинская
2044700;Омск;2064181;Абинская
2050001;Чита-2;2064181;Абинская
2060001;Нижний Новгород Моск.;2064181;Абинская
2060345;Зелёный Дол;2064181;Абинская
2060365;Вятские Поляны;2064181;Абинская
2060533;Агрыз;2064181;Абинская
2064001;Ростов-Главный;2064181;Абинская
2064025;Беслан;2064181;Абинская
2064070;Владикавказ;2064181;Абинская
2064105;Батайск;2064181;Абинская
2064110;Новороссийск;2064181;Абинская
2064160;Кавказская;2064181;Абинская
2064170;Минеральные Воды;2064181;Абинская
2064185;Зверево;2064181;Абинская
2064188;Анапа;2064181;Абинская
2064201;Шахтная;2064181;Абинская
2064212;Тимаш-Обход;2064181;Абинская
2064215;Сулин;2064181;Абинская
2064220;Невинномысская;2064181;Абинская
2064230;Новочеркасск;2064181;Абинская
2064235;Староминская-Тимашевская;2064181;Абинская
2064240;Армавир Ростовский;2064181;Абинская
2064245;Каневская;2064181;Абинская
2064260;Тихорецкая;2064181;Абинская
2064310;Георгиевск;2064181;Абинская
2064315;Прохладная;2064181;Абинская
2064570;Каменская;2064181;Абинская
2064605;Лихая;2064181;Абинская
2064800;Краснодар-1;2064181;Абинская
2004006;Санкт-Петербург Ладож.;2004617;Абросово
2000003;Москва Казанская;2060533;Агрыз
2014120;Лиски;2060533;Агрыз
2014522;Бобров;2060533;Агрыз
2014540;Россошь;2060533;Агрыз
2014710;Сердобск;2060533;Агрыз
2014720;Ртищево-1;2060533;Агрыз
2014737;Балашов-Пасс.;2060533;Агрыз
2020000;Саратов-1 Пасс.;2060533;Агрыз
2020500;Волгоград-1;2060533;Агрыз
2020760;Петров Вал;2060533;Агрыз
2020860;Котельниково;2060533;Агрыз
2024120;Пенза-1;2060533;Агрыз
2024525;Набережные Челны;2060533;Агрыз
2024700;Саранск;2060533;Агрыз
2024701;Клявлино;2060533;Агрыз
2024713;Альметьевская;2060533;Агрыз
2024714;Заинск;2060533;Агрыз
2024715;Круглое Поле;2060533;Агрыз
2024740;Бугульма;2060533;Агрыз
2024786;Жигулёвское Море (г. Тольятти);2060533;Агрыз
2024819;Менделеевск;2060533;Агрыз
2024900;Ульяновск Центр.;2060533;Агрыз
2028030;Белово;2060533;Агрыз
2028040;Киселёвск Пасс;2060533;Агрыз
2028090;Прокопьевск Пасс;2060533;Агрыз
2028160;Новокузнецк;2060533;Агрыз
2028180;Тайга;2060533;Агрыз
2028190;Юрга-1;2060533;Агрыз
2030000;Екатеринбург Пасс.;2060533;Агрыз
2030005;Менделеево;2060533;Агрыз
2030010;Верещагино;2060533;Агрыз
2030030;Ревда;2060533;Агрыз
2030042;Дружинино;2060533;Агрыз
2030100;Тюмень;2060533;Агрыз
2030118;Невьянск;2060533;Агрыз
2030137;Гороблагодатская;2060533;Агрыз
2030153;Лангепасовский;2060533;Агрыз
2030165;Верхнекондинская;2060533;Агрыз
2030240;Каменск-Уральский;2060533;Агрыз
2030250;Талица;2060533;Агрыз
2030263;Ялуторовск;2060533;Агрыз
2030280;Ишим;2060533;Агрыз
2030284;Тобольск;2060533;Агрыз
2030295;Приобье;2060533;Агрыз
2030307;Юность-Комсомольская;2060533;Агрыз
2030308;Нижневартовск-1;2060533;Агрыз
2030309;Ноябрьск-1;2060533;Агрыз
2030310;Когалым;2060533;Агрыз
2030312;Ноябрьск-2;2060533;Агрыз
2030313;Ханымей;2060533;Агрыз
2030314;Пурпе;2060533;Агрыз
2030315;Пуровск;2060533;Агрыз
2030316;Сывдарма;2060533;Агрыз
2030317;Коротчаево;2060533;Агрыз
2030319;Новый Уренгой;2060533;Агрыз
2030400;Пермь-2;2060533;Агрыз
2030526;Нягань;2060533;Агрыз
2030559;Еланский;2060533;Агрыз
2030588;Демьянка;2060533;Агрыз
2030600;Сургут;2060533;Агрыз
2030606;Салым;2060533;Агрыз
2030607;Пыть-Ях;2060533;Агрыз
2030640;Мегион;2060533;Агрыз
2038001;Красноярск Пасс;2060533;Агрыз
2038175;Заозёрная;2060533;Агрыз
2038210;Ачинск-1;2060533;Агрыз
2038240;Канск-Енисейский;2060533;Агрыз
2040000;Челябинск;2060533;Агрыз
2040500;Петропавловск;2060533;Агрыз
2040525;Лебяжья-Сибирская;2060533;Агрыз
2040600;Курган;2060533;Агрыз
2040620;Шадринск;2060533;Агрыз
2044001;Новосибирск-Главный;2060533;Агрыз
2044690;Барабинск;2060533;Агрыз
2044700;Омск;2060533;Агрыз
2044720;Бийск;2060533;Агрыз
2044735;Славгород;2060533;Агрыз
2044800;Барнаул;2060533;Агрыз
2044850;Чаны;2060533;Агрыз
2044855;Кулунда;2060533;Агрыз
2044880;Чулымская;2060533;Агрыз
2044990;Называевская;2060533;Агрыз
2048000;Тында;2060533;Агрыз
2048090;Нерюнгри Пасс.;2060533;Агрыз
2054001;Иркутск Пасс.;2060533;Агрыз
2054048;Киренга;2060533;Агрыз
2054102;Новая Чара;2060533;Агрыз
2054120;Тайшет;2060533;Агрыз
2054131;Таксимо;2060533;Агрыз
2054290;Лена;2060533;Агрыз
2054772;Гидростроитель;2060533;Агрыз
2054785;Улан-Удэ Пасс.;2060533;Агрыз
2060001;Нижний Новгород Моск.;2060533;Агрыз
2060150;Ижевск;2060533;Агрыз
2060335;Алатырь;2060533;Агрыз
2060345;Зелёный Дол;2060533;Агрыз
2060365;Вятские Поляны;2060533;Агрыз
2060370;Муром-1;2060533;Агрыз
2060380;Навашино;2060533;Агрыз
2060390;Арзамас-2;2060533;Агрыз
2060410;Сергач;2060533;Агрыз
2060431;Шумерля;2060533;Агрыз
2060500;Казань Пасс;2060533;Агрыз
2060530;Глазов;2060533;Агрыз
2060542;Янаул;2060533;Агрыз
2060550;Можга;2060533;Агрыз
2060580;Чернушка;2060533;Агрыз
2060585;Урмары;2060533;Агрыз
2060587;Свияжск;2060533;Агрыз
2060590;Чад;2060533;Агрыз
2060600;Киров Пасс;2060533;Агрыз
2060610;Красноуфимск;2060533;Агрыз
2060630;Канаш-1;2060533;Агрыз
2060961;Казань-2 (Восстание Пасс.);2060533;Агрыз
2061407;Камбарка;2060533;Агрыз
2064001;Ростов-Главный;2060533;Агрыз
2064020;Лоо;2060533;Агрыз
2064030;Лазаревская;2060533;Агрыз
2064050;Кисловодск;2060533;Агрыз
2064060;Пятигорск;2060533;Агрыз
2064090;Сальск;2060533;Агрыз
2064110;Новороссийск;2060533;Агрыз
2064130;Сочи;2060533;Агрыз
2064140;Туапсе-Пасс.;2060533;Агрыз
2064150;Адлер;2060533;Агрыз
2064160;Кавказская;2060533;Агрыз
2064170;Минеральные Воды;2060533;Агрыз
2064188;Анапа;2060533;Агрыз
2064193;Динская;2060533;Агрыз
2064195;Тоннельная;2060533;Агрыз
2064215;Сулин;2060533;Агрыз
2064220;Невинномысская;2060533;Агрыз
2064235;Староминская-Тимашевская;2060533;Агрыз
2064240;Армавир Ростовский;2060533;Агрыз
2064245;Каневская;2060533;Агрыз
2064260;Тихорецкая;2060533;Агрыз
2064264;Ровное;2060533;Агрыз
2064265;Кореновск;2060533;Агрыз
2064266;Ея;2060533;Агрыз
2064290;Армавир Туапсинский;2060533;Агрыз
2064295;Зимовники;2060533;Агрыз
2064570;Каменская;2060533;Агрыз
2064668;Кутейниково;2060533;Агрыз
2064800;Краснодар-1;2060533;Агрыз
2700063;Чемолган;2060533;Агрыз
2708000;Нур-Султан 1;2060533;Агрыз
2708897;Шортанды;2060533;Агрыз
2038001;Красноярск Пасс;2038233;Агул
2000005;Москва Павелецкая;2020748;Ададурово
2000093;Узуново;2020748;Ададурово
2014420;Мичуринск-Уральский;2020748;Ададурово
2014700;Тамбов-1;2020748;Ададурово
2000000;Москва;2064150;Адлер
2000001;Москва Курская;2064150;Адлер
2000003;Москва Казанская;2064150;Адлер
2000005;Москва Павелецкая;2064150;Адлер
2000007;Москва Киевская;2064150;Адлер
2000080;Рязань-2;2064150;Адлер
2000088;Ожерелье;2064150;Адлер
2000093;Узуново;2064150;Адлер
2000140;Орёл;2064150;Адлер
2000150;Курск;2064150;Адлер
2000151;Курчатов;2064150;Адлер
2000160;Брянск-Орловский;2064150;Адлер
2000170;Смоленск Центральный;2064150;Адлер
2000230;Узловая-1;2064150;Адлер
2000250;Ефремов;2064150;Адлер
2000273;Дмитриев-Льговский;2064150;Адлер
2000310;Льгов-1-Киевский;2064150;Адлер
2000417;Дубровка;2064150;Адлер
2000421;Жуковка;2064150;Адлер
2000427;Брянск;2064150;Адлер
2000430;Унеча;2064150;Адлер
2000433;Карачев;2064150;Адлер
2000442;Почеп;2064150;Адлер
2000780;Новозыбков;2064150;Адлер
2000783;Злынка;2064150;Адлер
2000820;Навля;2064150;Адлер
2000826;Комаричи;2064150;Адлер
2000880;Тула-1-Курская;2064150;Адлер
2000882;Починок;2064150;Адлер
2000889;Рославль-1;2064150;Адлер
2000920;Александров-1;2064150;Адлер
2004001;Санкт-Петербург-Главн.;2064150;Адлер
2004006;Санкт-Петербург Ладож.;2064150;Адлер
2004200;Мурманск;2064150;Адлер
2004300;Петрозаводск-Пасс;2064150;Адлер
2004334;Кондопога;2064150;Адлер
2004460;Вышний Волочёк;2064150;Адлер
2004500;Псков-Пасс.;2064150;Адлер
2004579;Окуловка;2064150;Адлер
2004592;Малая Вишера;2064150;Адлер
2004600;Тверь;2064150;Адлер
2004660;Бологое-Московское;2064150;Адлер
2004673;Волховстрой-2;2064150;Адлер
2004692;Медвежья Гора;2064150;Адлер
2004696;Сегежа;2064150;Адлер
2004715;Кандалакша;2064150;Адлер
2004717;Апатиты-1;2064150;Адлер
2004722;Оленегорск;2064150;Адлер
2010000;Ярославль;2064150;Адлер
2010001;Ярославль-Главный;2064150;Адлер
2010020;Вельск;2064150;Адлер
2010030;Вологда-1;2064150;Адлер
2010032;Плесецкая;2064150;Адлер
2010040;Воркута;2064150;Адлер
2010050;Иваново;2064150;Адлер
2010070;Коноша-1;2064150;Адлер
2010074;Инта-1;2064150;Адлер
2010083;Каджером;2064150;Адлер
2010090;Кострома-Новая;2064150;Адлер
2010095;Ухта;2064150;Адлер
2010113;Межег;2064150;Адлер
2010148;Кулой;2064150;Адлер
2010160;Котлас Южный;2064150;Адлер
2010168;Сухона;2064150;Адлер
2010210;Микунь;2064150;Адлер
2010211;Исакогорка;2064150;Адлер
2010220;Няндома;2064150;Адлер
2010226;Ростов-Ярославский;2064150;Адлер
2010240;Печора;2064150;Адлер
2010270;Сосногорск;2064150;Адлер
2010280;Сыктывкар;2064150;Адлер
2010290;Череповец-1;2064150;Адлер
2010294;Фурманов;2064150;Адлер
2010308;Тейково;2064150;Адлер
2010310;Юрьев-Польский;2064150;Адлер
2010313;Гаврилов Посад;2064150;Адлер
2010317;Кольчугино;2064150;Адлер
2010324;Данилов;2064150;Адлер
2010330;Усинск;2064150;Адлер
2010400;Архангельск Город;2064150;Адлер
2014001;Воронеж-1;2064150;Адлер
2014120;Лиски;2064150;Адлер
2014130;Липецк;2064150;Адлер
2014144;Зайцевка;2064150;Адлер
2014370;Белгород;2064150;Адлер
2014390;Грязи-Воронежские;2064150;Адлер
2014414;Богоявленск;2064150;Адлер
2014418;Мичуринск-Воронежский;2064150;Адлер
2014420;Мичуринск-Уральский;2064150;Адлер
2014424;Никифоровка;2064150;Адлер
2014480;Таловая;2064150;Адлер
2014484;Усмань;2064150;Адлер
2014490;Поворино;2064150;Адлер
2014496;Придача (Воронеж Южный);2064150;Адлер
2014499;Колодезная;2064150;Адлер
2014532;Новохопёрск;2064150;Адлер
2014540;Россошь;2064150;Адлер
2014700;Тамбов-1;2064150;Адлер
2014710;Сердобск;2064150;Адлер
2014720;Ртищево-1;2064150;Адлер
2014730;Аркадак;2064150;Адлер
2014737;Балашов-Пасс.;2064150;Адлер
2015360;Елец;2064150;Адлер
2015389;Касторная-Курская;2064150;Адлер
2020000;Саратов-1 Пасс.;2064150;Адлер
2020500;Волгоград-1;2064150;Адлер
2020600;Астрахань;2064150;Адлер
2020760;Петров Вал;2064150;Адлер
2020791;Сенная;2064150;Адлер
2020832;Волжский;2064150;Адлер
2020838;Сарепта;2064150;Адлер
2020840;Суровикино;2064150;Адлер
2020845;Жутово;2064150;Адлер
2020850;Обливская;2064150;Адлер
2020860;Котельниково;2064150;Адлер
2020864;Вольск-2;2064150;Адлер
2020865;Балаково;2064150;Адлер
2020870;Пугачёвск;2064150;Адлер
2020880;Ершов;2064150;Адлер
2020884;Владимировка;2064150;Адлер
2020886;Тополёк;2064150;Адлер
2020909;Палласовка;2064150;Адлер
2020915;Разъезд 85 км;2064150;Адлер
2020920;Харабалинская;2064150;Адлер
2020943;Возрождение;2064150;Адлер
2024000;Самара;2064150;Адлер
2024120;Пенза-1;2064150;Адлер
2024525;Набережные Челны;2064150;Адлер
2024590;Кузнецк;2064150;Адлер
2024600;Уфа;2064150;Адлер
2024602;Сызрань Город;2064150;Адлер
2024609;Чапаевск;2064150;Адлер
2024610;Сызрань-1;2064150;Адлер
2024612;Новокуйбышевская;2064150;Адлер
2024630;Кинель;2064150;Адлер
2024640;Похвистнево;2064150;Адлер
2024646;Новоотрадная;2064150;Адлер
2024650;Бугуруслан;2064150;Адлер
2024654;Приютово;2064150;Адлер
2024658;Раевка;2064150;Адлер
2024670;Абдулино;2064150;Адлер
2024675;Верхняя Терраса;2064150;Адлер
2024680;Аксаково;2064150;Адлер
2024683;Димитровград;2064150;Адлер
2024690;Чишмы-1;2064150;Адлер
2024700;Саранск;2064150;Адлер
2024701;Клявлино;2064150;Адлер
2024713;Альметьевская;2064150;Адлер
2024714;Заинск;2064150;Адлер
2024720;Нурлат;2064150;Адлер
2024740;Бугульма;2064150;Адлер
2024760;Аша;2064150;Адлер
2024786;Жигулёвское Море (г. Тольятти);2064150;Адлер
2024810;Тольятти;2064150;Адлер
2024811;Белорецк;2064150;Адлер
2024819;Менделеевск;2064150;Адлер
2024900;Ульяновск Центр.;2064150;Адлер
2024976;Юша;2064150;Адлер
2028010;Анжерская;2064150;Адлер
2028030;Белово;2064150;Адлер
2028090;Прокопьевск Пасс;2064150;Адлер
2028160;Новокузнецк;2064150;Адлер
2028180;Тайга;2064150;Адлер
2028190;Юрга-1;2064150;Адлер
2030000;Екатеринбург Пасс.;2064150;Адлер
2030001;Чепца;2064150;Адлер
2030002;Кез;2064150;Адлер
2030010;Верещагино;2064150;Адлер
2030030;Ревда;2064150;Адлер
2030042;Дружинино;2064150;Адлер
2030100;Тюмень;2064150;Адлер
2030153;Лангепасовский;2064150;Адлер
2030240;Каменск-Уральский;2064150;Адлер
2030250;Талица;2064150;Адлер
2030280;Ишим;2064150;Адлер
2030284;Тобольск;2064150;Адлер
2030308;Нижневартовск-1;2064150;Адлер
2030400;Пермь-2;2064150;Адлер
2030588;Демьянка;2064150;Адлер
2030600;Сургут;2064150;Адлер
2030607;Пыть-Ях;2064150;Адлер
2030640;Мегион;2064150;Адлер
2038001;Красноярск Пасс;2064150;Адлер
2038060;Мариинск;2064150;Адлер
2038175;Заозёрная;2064150;Адлер
2038195;Иланская;2064150;Адлер
2038210;Ачинск-1;2064150;Адлер
2040000;Челябинск;2064150;Адлер
2040210;Оренбург;2064150;Адлер
2040344;Богатое;2064150;Адлер
2040360;Бузулук;2064150;Адлер
2040370;Тоцкая;2064150;Адлер
2040380;Сорочинская;2064150;Адлер
2040388;Карталы-1;2064150;Адлер
2040390;Новосергиевская;2064150;Адлер
2040404;Тамерлан;2064150;Адлер
2040425;Чебаркуль;2064150;Адлер
2040430;Саракташ;2064150;Адлер
2040440;Кувандык;2064150;Адлер
2040450;Медногорск;2064150;Адлер
2040453;Усть-Катав;2064150;Адлер
2040460;Новотроицк;2064150;Адлер
2040470;Никель;2064150;Адлер
2040480;Орск;2064150;Адлер
2040498;Шумиха;2064150;Адлер
2040500;Петропавловск;2064150;Адлер
2040510;Магнитогорск Пасс;2064150;Адлер
2040520;Троицк;2064150;Адлер
2040530;Миасс-1;2064150;Адлер
2040550;Златоуст;2064150;Адлер
2040560;Сулея;2064150;Адлер
2040570;Вязовая;2064150;Адлер
2040580;Кропачёво;2064150;Адлер
2040600;Курган;2064150;Адлер
2044001;Новосибирск-Главный;2064150;Адлер
2044690;Барабинск;2064150;Адлер
2044700;Омск;2064150;Адлер
2044800;Барнаул;2064150;Адлер
2044820;Татарская;2064150;Адлер
2044920;Исилькуль;2064150;Адлер
2044990;Называевская;2064150;Адлер
2050001;Чита-2;2064150;Адлер
2050410;Петровский Завод;2064150;Адлер
2054001;Иркутск Пасс.;2064150;Адлер
2054002;Иркутск Сортировочный;2064150;Адлер
2054120;Тайшет;2064150;Адлер
2054290;Лена;2064150;Адлер
2054310;Нижнеудинск;2064150;Адлер
2054315;Залари;2064150;Адлер
2054785;Улан-Удэ Пасс.;2064150;Адлер
2060001;Нижний Новгород Моск.;2064150;Адлер
2060011;Красный Узел;2064150;Адлер
2060150;Ижевск;2064150;Адлер
2060335;Алатырь;2064150;Адлер
2060340;Владимир;2064150;Адлер
2060345;Зелёный Дол;2064150;Адлер
2060350;Ковров-1;2064150;Адлер
2060365;Вятские Поляны;2064150;Адлер
2060396;Арзамас-1;2064150;Адлер
2060420;Дзержинск;2064150;Адлер
2060440;Шахунья;2064150;Адлер
2060450;Котельнич-1;2064150;Адлер
2060491;Пинюг;2064150;Адлер
2060500;Казань Пасс;2064150;Адлер
2060533;Агрыз;2064150;Адлер
2060542;Янаул;2064150;Адлер
2060550;Можга;2064150;Адлер
2060560;Сарапул;2064150;Адлер
2060580;Чернушка;2064150;Адлер
2060600;Киров Пасс;2064150;Адлер
2060610;Красноуфимск;2064150;Адлер
2060620;Чебоксары;2064150;Адлер
2060630;Канаш-1;2064150;Адлер
2060961;Казань-2 (Восстание Пасс.);2064150;Адлер
2064001;Ростов-Главный;2064150;Адлер
2064007;Кущёвка;2064150;Адлер
2064008;Крыловская;2064150;Адлер
2064009;Сосыка-Ростовская;2064150;Адлер
2064010;Хоста;2064150;Адлер
2064015;Майкоп;2064150;Адлер
2064017;Отрадо-Кубанская;2064150;Адлер
2064020;Лоо;2064150;Адлер
2064025;Беслан;2064150;Адлер
2064030;Лазаревская;2064150;Адлер
2064033;Дагомыс;2064150;Адлер
2064038;Аполлонская;2064150;Адлер
2064043;Муртазово;2064150;Адлер
2064044;Пролетарская;2064150;Адлер
2064049;Назрань;2064150;Адлер
2064050;Кисловодск;2064150;Адлер
2064057;Горячий Ключ;2064150;Адлер
2064060;Пятигорск;2064150;Адлер
2064066;Брюховецкая;2064150;Адлер
2064070;Владикавказ;2064150;Адлер
2064075;Курганная;2064150;Адлер
2064080;Ессентуки;2064150;Адлер
2064090;Сальск;2064150;Адлер
2064092;Шепси;2064150;Адлер
2064105;Батайск;2064150;Адлер
2064125;Расшеватка;2064150;Адлер
2064130;Сочи;2064150;Адлер
2064135;Двойная;2064150;Адлер
2064140;Туапсе-Пасс.;2064150;Адлер
2064160;Кавказская;2064150;Адлер
